word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
cocoa,1900,0,3009,8,4.0817,True,epps's g.p.ateful-comfor'fifig. cocoa ureakfast and supper. 5. 1901. linthwaite w esleyan grand bazaar. second day's proceeding. a good number of people again assembled at the second day'...
cocoa,1900,0,3009,12,4.1024,True,the most nutritious. epps's grateful-comforting. cocoa ereakfast and 81.71.p1ii. cow nty bridge tstbii dr lincas i te. the sub-oommittee appo del to consider the applications for the ake 01 oounty bri
cocoa,1900,0,3009,13,4.1125,True,e`rr• g 4... 'ann o' t &cm • g rate fu l-com fort! ng. cocoa areakfast and supper. £5 reward will be paid to anyone furniahing evidence on which a con- viction can be secured against any dealer substi
cocoa,1900,0,3009,15,4.1327,True,"the most nutritious. epps's grateful-comforting. cocoa ors* ic fast and supper.. 3peclel- great britain and ireland and our colonial pos ;sessions, including the transvaal anl pei !cial maps of london"
cocoa,1900,0,3009,17,4.1349,True,"the most nutritious, e p p s' s grateful—comiorting. cocoa broakfe st—suppor. ingleton -- diocesan society.—on sunday last oul- lections were made at st. maly' church on ix half of the itipon lhoett.i"
cocoa,1900,0,3009,18,4.1368,True,the most nutritious. ep ps's grateful-comforting. cocoa ithe seamy side of a publican's board ripon board of guardians. fjoorhonliglthlausyonm—joe.pti.n—g(cohfatihrta)prmidetial..4 r:fthilatiliaakik:.
cocoa,1900,0,3009,19,4.1378,True,"epps's grateful—comturfing. cocoa breakit .st. —supper. m orecambe• wert view hotel central brace, morecambe. luncheons, dinners, drc. good siabling. w. l. ashton, proprietor ously wi..."
cocoa,1900,0,3009,20,4.1414,True,"tifg most nutritious. epps's grateful-comforting. cocoa ow.kfasy ano amin& • an object lesson in g, mrb. ann brown, of 20, no attleborough, warwickshire, is the of a remarkable report in the low paper"
cocoa,1900,0,3009,28,4.1821,True,"cocoa to most nutritious and ileonon:ical. as n precaution gaiu,t pi.;u, last morrth 6,000 rdt, have been burned in the thames steal...hip furnacce. making..."
cocoa,1900,0,3009,29,4.1936,True,"the most nutritious. epps's grateful-comforting. cocoa breakast and supper. it can't lest po& &ver.—those who have taken advantage of the clearanee sale of winter millinery, drapery, carpets, linoleam"
cocoa,1900,0,3009,32,4.206,True,epps's grate fu l-com forti ng. cocoa breakfast and supper. coronation festivities at oswaidtwist ie. preparatory meetitia permanent memorial abandoned. ihi monday evening a meeting of th...
cocoa,1900,0,3009,33,4.2105,True,"the 440 st nutritious. eppsgs grateful-comforting. cocoa enr.akfact—supper. ct2so 000 to lend by .the ph cial union bank, in of lw to 10500. on !wu of hand all or any other security, at • few hours' n"
cocoa,1900,0,3009,36,4.2145,True,"cocoa 6r:akf as th.. l'atholic bazaar at staitkas kat week realood about £l2o. mr it. s. warglte, of beverley hooey, melton. ha e detl, after a short alluv..."
cocoa,1900,0,3009,38,4.2229,True,"the most nutritious. es 3 s grateful-comforting. cocoa breakfast and supper. elsstic stocicings, knef: caps, kc. —for little° ‘e vein and all cases of we skness and swelling of the legs, sprat n &a. t"
cocoa,1900,0,3009,39,4.2309,True,"cocoa ontlakfast- supper. towle's"",""""''""pills f., r ca.a.sat eleri. 411301 ely 00101iar ail unneennurrza, mom w. amtautamom mad asiana noinalyasnaga.xl pea..."
cocoa,1900,0,3009,44,4.247,True,e pp s's cocoa fon 111riakfaiit nw ouppsil ow pacts worth knowing. tan foctitlin rme liamr. 'what is the average life of a fountain pen p. wan • subject very gravel...
cocoa,1900,0,3009,45,4.2494,True,"e pp s's oratiful- comforting. cocoa soft tweak,asi *me 16‘oppeil correspondence. l(ontmued from page t.) free librarian. to the editor of the 'cant,."" i sir—there is a vacancy in the fr..."
cocoa,1900,0,3009,46,4.2497,True,"cocoa breakfast-supper- mrs wood s's female remedies. for all irregulsraies, amemis, etc.; quickil removes all the distressing symptoms so prevaleat with t..."
cocoa,1900,0,3009,47,4.2558,True,"grateful-comforting. cocoa fireakriie•t—supper m woods's female remedies. for all irregularities, anstnia, etc.; quidar removes all the distressing tymptonts $o newsiest with t..."
cocoa,1900,0,3009,48,4.256,True,"gratefol-comfo::11n3. cocoa br;aiva:t and 6upplm m e ltham urban district -council. th tortnightly meeting""of the above council was held on monday evening last, mr. j. 11. preot..."
cocoa,1900,0,3009,49,4.2584,True,"cocoa oreakfast and supfen. nelson. by tam goblin. the derby days"" between the nelson and burnley teams have ended this season as they did last—in draws. t..."
cocoa,1900,0,3009,50,4.2608,True,"the most nutritious. epps's grateful—comforting. cocoa breakfast—supper. linthwaite. culne valley 11017nds.--1112tumouthil mon- day was from the victoria, which has not been visited by ths members tho"
cocoa,1900,0,3009,51,4.2608,True,the most nutritious. e pps's qf ateful-comforting. cocoa <1 rea k fast- p pe.ft northern union. northern league. warrington v. batley. the cup• final reversed. the most interesting match of all those 
cocoa,1900,0,3009,52,4.2643,True,"the most nutritious epps's grateful-comforting. cocoa breakmst and ifjppeft. football livkl khali be pleased to insert the fixtures of local clubs on cards being sent to our office, and sec- retaries "
cocoa,1900,0,3009,53,4.2661,True,"clayton-le-moors. 111116 soot e pp s's cocoa fin liiiiiiiwast mo suppul •i'la jottings. to the mayor (u. a. rmith. esq.) endorsed and found correct) the work of the now past year: and now cu,' a..."
cocoa,1900,0,3009,54,4.2668,True,"the most nutritious. epps's grateful-comfofiting. cocoa breakfast and supper. have you a bad leg with wounds that dischruge or otherwise, perhaps surrounded with inflammation and swollen, that when ye"
cocoa,1900,0,3009,55,4.2699,True,"cocoa breakfast -suppiail etwloo was seen and heard in haugh- tow law, intriirgtou, on saturday. mr e. ti. wynn•e finch was re-elected chairman 1 atokile, ..."
cocoa,1900,0,3009,57,4.2743,True,"cocoa breakfast—su :)3' • ball hursi land hope lien 10-r; ri heti moen desin exere pravt will of p, mr. temperance meetings at rock ferry during the past w..."
cocoa,1900,0,3009,60,4.2942,True,"ht most nutritious. ep ps's grateful-comforting. cocoa breakfast-supper. indlviif.,ml hair stiff and glossy and enables it to res at dust. • lady living in hotels or r00m.5 or traveling in°, can certa"
cocoa,1900,0,3009,62,4.2981,True,ifortine. cocoa vom breakfast mw vowel liberalism in the north. --- on saturday a meeting %v hold in the .n- w• castle liberal club with a view to tho fed ration of ...
cocoa,1900,0,3009,65,4.2995,True,"the most nutritious. epps's grateful—comforting. cocoa breakfast—supper. the empire theatre. it would be difficult to conceive, and still more difficult to put into practice a more agile and ingenious"
cocoa,1900,0,3009,70,4.3194,True,"cocoa breakfast,—supper. clarke's 1141 pills are warranted to cure, in either in. all required or constitutional diseharges from the urinary organs, gravel..."
cocoa,1900,0,3009,73,4.3339,True,"the most nutritious. epps's -grateful—comforting. cocoa breakfast—supper. a woman's back. but unfortunately many they do not know it by that name. they vt: ,7% rtt e n think only men have such trouble"
cocoa,1900,0,3009,74,4.3366,True,"the most nutritious. e pps's gfiateful-comforting. cocoa 3reakfast--supper rnlll4 • c .$ 1 in' a i will repay. powerful new story starts to-day. `, heaven help all whom it may concern. jude bryce has "
cocoa,1900,0,3009,77,4.3447,True,"the most nutritious. e 4,, s 5 • grateful-com forti ng. cocoa areakfast and supper. women's chat. the queen has been greatly relieved by the accounts of the improvement in the health of the empress fr"
cocoa,1900,0,3009,78,4.3478,True,"cocoa br bakfast --supper. corpora j. casticiact„ of the auckland avtivg, ftcrvios baotou of vtaun,cont has joinori tho durham police force, anci corn- !fl..."
cocoa,1900,0,3009,79,4.3507,True,"tiiic most nutritious. epps's grateful-comforting. cocoa err-akfast and sji4per. colne united congregational society. opening of new premises. the attiti7de pl.' the public. a, a counter attraction to"
cocoa,1900,0,3009,80,4.3521,True,"the most nutritious p p (iratifii l. c.- nifortiaig. cocoa _ brea kfast .-soppeil socoesoful harvest thanksgiving cervices in connection wit,h the primitive methodist church, thundoa °pillory, were he"
cocoa,1900,0,3009,81,4.3538,True,"epps's cocoa a d—ell- cisai-drisir-asif -- _ a sastaiig tad. should remain at home. they should ii. 4 go to school, and have any definite work to do, but what the..."
cocoa,1900,0,3009,82,4.3552,True,the most nutritious epps's grateful—corn-forting. cocoa british trade. i3elfast booming'. what of the tees? mrs henry fell pease. the funeral. tim burial ground at the west of the friends' meeting hou
cocoa,1900,0,3009,83,4.3577,True,"grateful-comforting. cocoa ifor breakfast and supper. the ntaninr. hoare war puna on 'thlesday reaohed over a million sterling. l'pwards of £lo,ooo damage reaulted from a fire ..."
cocoa,1900,0,3009,87,4.3639,True,"the most nutfiitiou3 epps's grateful-comforting. cocoa breakivast and supper. 0 olca carbol-cresol mixed with water is the best disinfectant for bedrooms, blankets, ctc. sold iu fa and 1. bottles by s"
cocoa,1900,0,3009,89,4.3702,True,"cocoa na ea kfa st-suppe& the marquis and marchioness of zethod on monday returned to ae hall, rich- mond. the triennial clortion of west hartle- pool scho..."
cocoa,1900,0,3009,90,4.3703,True,"cocoa brf_akfast-supper, printed by the norte eastern news association, luernan, at the reg interact (adm, zetla nd-roa d, middlesi3rougu, ift the county o..."
cocoa,1900,0,3009,93,4.373,True,"the most nutritious. ps is :•••12 grateful-comforting. cocoa areakfast and supper. purchase of land at howley. the new county rate basis. at a meeting of the above committee, mr. william owen, having "
cocoa,1900,0,3009,94,4.3779,True,the most nutritious epps's grateful-comforting. cocoa breakfast and supper. g olcar. sonny bank baptist band of hope.— on wednesday evening a well-attended public meeting was held in connection with t
cocoa,1900,0,3009,95,4.381,True,"the most nutritious. epps's grateful-comforting. cocoa [irs roast and supper. the sunday corner an experiment which has been very successful in pittsburg, u.s.a., might be copied with advantage in thi"
cocoa,1900,0,3009,96,4.3843,True,"the most nutritious. epps's grateful-comforting. cocoa areak fast and suppi er. -- nevi water pad trims never gets hard. timms of every known descrlptlon, including the new washable waterproof always "
cocoa,1900,0,3009,97,4.3848,True,the most nutritious. epps's grateful—comforting. cocoa brea k fa st—supper. visit to burnley i7p-to-dai i testiniony. sr mr. ison has visited the lanca- shire towns n'or upwards of 13 years with the g
cocoa,1900,0,3009,98,4.385,True,cocoa take beet form of otkotet for svery-doar bath ellesmere port. one cannot refrain from sympathising very deeply tlh the hrontieulthroliaits who abound...
cocoa,1900,0,3009,99,4.385,True,"the most nutritious. epps's grateful—comforting. cocoa breakfast—supper. st. john's church, golca the grand bazaar. £1,143 realised. the third day's proceedings were opened on friday last by mr. john "
cocoa,1900,0,3009,100,4.3871,True,"...s london ilancheater leeds bradford and calcutta wholesale agents j. p. evan. and co.. 64 and n. exmouth-street, birkenhead. nourishing. (plasnion \\ cocoa iwo ilarrser drlalaalonawars6 qu"
cocoa,1900,0,3009,101,4.3884,True,"epps's grateful—comforting. cocoa upper. omen, naa evidently been purenasea at a zer..e.- hand establishment and were both frayed and musty as well as badly fitting, and being origina..."
cocoa,1900,0,3009,102,4.3904,True,"the most nutritious'. epps's grateful—comforting. cocoa breakfast—supper. goo dr metal cases if% 2l'-, 25 silver • 12i6, 20/-, 25/-. 35/-. & £5. solid cold • et- up -to zoo. vocdding rinas arc the bes"
cocoa,1900,0,3009,103,4.3916,True,"the most nutritious, e p p s' s grateful—comforting. cocoa breakfast—supper. ihe smoke nuisance and 110 w to pion ent it.° when next our corporation are in doubt as to what to do with the smoke nuisan"
cocoa,1900,0,3009,105,4.4034,True,"cocoa and gird ..f. chocolates highest honours mr newton jones's visit to middlesbrough. ""and here is to be noted, that such ornaments of the church. and o..."
cocoa,1900,0,3009,107,4.4057,True,"the most nutritious. e ps's grateful-comforting. cocoa r ea kfast-gupper, nitmber 6 parade, ""m. e. francis"" (author of in a north country village,"" te.) part 1. mrs. collins stood gazing meditatively "
cocoa,1900,0,3009,108,4.4063,True,"the most nutritious. e ps,s grateful-comforting. cocoa zreakfast-suppefl ,tbnt self-raising flotj ladies' letter, mt dear nellie, recently i saw a charming gown which was of soft cream frieze, with a "
cocoa,1900,0,3009,110,4.4155,True,"e p i,.,'-) s s o;""ateful-comforting. cocoa in 4 urfa.e gam' iwo iiinwell stockton and 1 thornaby herald. news in brief. cardirud loam di can• lao died eit verona. --- mr joseph ryan, eecretary..."
cocoa,1900,0,3009,111,4.4166,True,"the most nutritious. epps's gratet in—comforting. cocoa breakfast—supper. halton.. eaet lynne.—a touring company 01 ncrforotri east lynn,"" in lialtan &noel no tne,day ,-,nung, too iiii,,ntrlypntail an"
cocoa,1900,0,3009,113,4.4194,True,the most nutritious. epps's grateful-comforting. cocoa breakfast and supper. accrington socialists. mr. hempsall says it was not anarchism. that caused mckinley's murder. vigorous reply to the rev. t.
cocoa,1900,0,3009,114,4.4194,True,"ins most nutritious. epps's grateful-comfortinli. cocoa breai4.fasr and sjpper. notes from field & road (by ""pion bee."") football. padiff am v. nelson. padiham should have played a combina- tion match"
cocoa,1900,0,3009,117,4.421,True,"cocoa a delicious drink and a sostaufing food. the new french remedy. therapiont his successfal and popular remedy, used in continentat hospitals by rirord..."
cocoa,1900,0,3009,118,4.4224,True,"""nothing cheaper or bettor than vi-cocoa."" thousand.. of men and w,iiipti nay this. experi- ence hal told them that f. 61. packet or 9d. or is. 6d. to of dr. tibb vi-cos. 14 the tnt value in..."
cocoa,1900,0,3009,119,4.4239,True,itie most nutritious. epps's grateful-comforting. cocoa eireakfast and supper. st. james' church sunday school. anncal cake and apron fair. the popularity of this affair is beeeming an established fac
cocoa,1900,0,3009,121,4.4289,True,"epps's grateful-comforting. cocoa the most nntaltions and economical. 000l000•0000000 o • • arnold's o o • •, scotch 0 ,i snuff dil ..., (best barrel). high drist6 x o unscented, olea..."
cocoa,1900,0,3009,123,4.4309,True,"f p a's p. cocoa fee anopostiow limappini4 a goods engine ran off the line on saturday evening at stokesley, with the result that the last train to whitby, instead of..."
cocoa,1900,0,3009,124,4.431,True,p ps's orayeful-comfcr.:tinii. cocoa for: creakfast and supper. stockton and is this a miracle :) a cleveland miner's experience witit bile beans for biliousness. the ancient vfliage of ...
cocoa,1900,0,3009,127,4.4356,True,"or, if a lighter, thinner drink is preferred. the most refreshing and stimulating epps9s improved cocoa essence welcome at any hersr of the day. aj i/i i iias rankin, goarch bread i biscuit baker ..'o"
cocoa,1900,0,3009,130,4.4407,True,"the most nutritious. epps's gratetui—comlortmg. cocoa breakfe at—supper. angling items. [it angling in tim lcnii, a main, mellower feeling in theair, with a gentle rise of water in the liver. liberate"
cocoa,1900,0,3009,133,4.4482,True,"9c7-= !;-d s s grateful-comforting. cocoa wc %fast and supper. local markets howden come, saturday.—wet weather rather affee!ed etendanee. wheat was only a slew trade, priers hing about tbo s..."
cocoa,1900,0,3009,137,4.4544,True,"the most nutritious. e pps's grateful-comforting. cocoa 3reakfast--suppefi, ladies' letter. 1 my dear nicllie, already it may be said, that we have become' accustomed to the combination of fur and lac"
cocoa,1900,0,3009,141,4.4591,True,-tin most nuirmouiii coooll. e p p s's cocoa fah 4p.t.aksaiit apo supped. trinity baptist sonoolc—l'nder the aus- pices of trmity baptist young metall mutual im- provement society all iisteresti...
cocoa,1900,0,3009,145,4.4655,True,"the most nutritious. epps's grateful-comforting. cocoa areakfast and supper. lancaster 43, penny street. sold a few toas at too low a price, i.e., about 120. a ton, the buyer coming for them. i am tol"
