word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
cocoa,1870,0,554,3,4.828,True,there was nothing else of public importance before the court. breakfast —epps's cocoa.—gratevul and cow forting. —the very agreeable character of this pre- paration has rendered it a general favourite
cocoa,1870,0,554,4,4.8428,True,"we beg to draw the attention of our readers to err tolmaque's entertainment. we hope to sea a full room. • a visit to egps's cocoa namutactoii,i%-111poilet the kindness of messrs epps, i recently had "
cocoa,1870,0,554,6,4.9626,True,"12, 1872. iv. r to epps's cocoa ma/147actont.—throunb the kindness of messrs. epps, i recently had;an to- r. tunity of seeing the many complicated andjvaried r ceases the cacao bean..."
cocoa,1870,0,554,7,4.989,True,"dihd. monstront.—on t 1 leth instant, tlie youngest son ol altek hiensught, of mount-street, in tni wwii. ""a visit to eppa's cocoa manimactort.—throngh the kindness of messrs. epps, i recently had an "
cocoa,1870,0,554,8,4.9953,True,"epps's cocoa.—"" civilian"" says ""is the 17th century, before either tea or coffee had found their way into the english markets, chocolate was a favourite beve- rag..."
cocoa,1870,0,554,10,5.0311,True,"irtho, warringto, and graft blac-i.-ni- iiii,-. breakfaat.—epps's cocoa.—grateful and com- forting.—the very agreeable character of this pre- paration has rendered it a general favourite. 'l'he civil "
cocoa,1870,0,554,11,5.0587,True,"i am sir. yours truly, a itatkpaybil ""a. vitit to icppa's cocoa matufactort.—mtocib the kindness of liessr.. epps, i recently had ad oppor• trinity of seeing the many complicated and varied prft cease"
cocoa,1870,0,554,13,5.1012,True,"(to be continued.) thousands are unable to take cocoa because the varieties commonly sold are mixed with starch, under the plea of rendering them soluble whit really making them thick, heavy, and indi"
cocoa,1870,0,554,14,5.1012,True,"berkswell, 4. tile hill. printed and published by c. r. adams, kenilworth, set)tember 5, 1872. • a emit to epps's cocoa maniipactolt.—through the kindness of messrs epps, i recently had an opportunity"
cocoa,1870,0,554,17,5.1462,True,"cocoa and coke. you people, probably, s• they gip their cup of coco.. or chocolate at home, or in 01110 • coffee nod cocoa taverne ""—the modern revivals of..."
cocoa,1870,0,554,18,5.1529,True,"epps's cocoa.—""aii the year round"" says :----ilaviti 4 now disposed .4 iancy let us stroll to holland-street, inackiri.n., to cocoa manufactory, where inay be stu..."
cocoa,1870,0,554,20,5.1879,True,"avillia cocoa. th perpect/on of prepared cocoa. jaaravilla cocoa.--sole proprietors, vt.cip rros,„ lannox the cocoa (or cacao) of maravilla is the true theoliroma ..."
cocoa,1870,0,554,21,5.1955,True,"kta's compound essencz or lawman. for colds end coughs, cures nine cases out of ten. sold by all chemists. cocoa.—all the year round eays—"" let us stroll to the easton road, hard by the regent's park,"
cocoa,1870,0,554,23,5.1986,True,"maravilla cocoa. the ...ereectiox of prepared cocoa. maravilla cocoa.---80-le-p-1170-p-rre-torb,-- taylor bros., london., the cocoa (or cacao) of maravilla is the tr..."
cocoa,1870,0,554,26,5.2234,True,"breakfast.—epps's cocoa —grateful and co forting.—"" by a thorough knowledge ot the natural laws which govern the operatioos of digestion and nutrition, and by a careful appl..."
cocoa,1870,0,554,27,5.2241,True,"paragraph advertisements. ""& visit to epps's cocoa manufartoim— through the kindness of. messrs. epps. i recently had an opportunity of seeing the many complicated and varied processes the cacao bean "
cocoa,1870,0,554,29,5.2293,True,...d in i and peokets and in db. tine. awarded medal at the vienna ex ribition. bewared izaitationa. ober re trivia marks and real name. mums essence of cocoa sol
cocoa,1870,0,554,30,5.2646,True,"epps's cocoa.—""aii the year round"" says :----ilaviti 4 now disposed .4 iancy let us stroll to holland-street, inackiri.n., to cocoa manufactory, where inay be stu..."
cocoa,1870,0,554,32,5.2695,True,"yours truly, a lover of ri6ht. december 29th, 1876. thousands are unable to take cocoa beelot, the 'curb:ties commonly sold are mixed with stark. tinder the plea of rendering them while really making "
