word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1870,0,392,1,4.5436,True,"...store bins flour bins tea bins treacle cisterns paraffin oil cisterns •,how vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te"
coffee,1870,0,392,2,4.5674,True,...store bilis flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,3,4.5749,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns .how vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,4,4.5832,True,...store bins flour bins tea bins treacle cisterns paraffin oil cisterns :3how vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,5,4.6353,True,...tore bins flour bins tea bins treacle cisterns paraffin oil cisterns .show vases show bowls confectioners' glasises cake shades confectioners' globes coffee mills tea mills t
coffee,1870,0,392,6,4.6537,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,7,4.7246,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,8,4.7396,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,9,4.749,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,10,4.7534,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,11,4.7674,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns _how vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,12,4.7735,True,"grocers' outfitting depot, bishop street, stockton-on-tees, w. m. wright, proprietor. list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes • soap cutters fruit c"
coffee,1870,0,392,13,4.7757,True,.... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectionere-globes coffee mills tea mills tea 
coffee,1870,0,392,14,4.8065,True,...store bins flour bins tea bins treacle cisterns paraffin oil cisterns show va.ses show powls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,15,4.808,True,...tore bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases • show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mile • 
coffee,1870,0,392,16,4.8127,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,17,4.8397,True,...tore bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls • confectioners' glasses cake shades confectioners' globes coffee mills tea mills t
coffee,1870,0,392,18,4.8454,True,"list of articles kept in stock:- grocers' canisters coffee boxes twine boxes biscuit boxes sdap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for grocer"
coffee,1870,0,392,19,4.8484,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,20,4.8769,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,21,4.8888,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,22,4.8966,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,23,4.9014,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,24,4.9115,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,25,4.9152,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns blow vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,26,4.9167,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills te
coffee,1870,0,392,27,4.9273,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,28,4.9416,True,"rept in stock .- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, llngford's, smith's, soan's and avery's patent agate scales, for grocers for dr..."
coffee,1870,0,392,29,4.9421,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's, &nd avery's patent agate scales, for groc"
coffee,1870,0,392,30,4.9477,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxc s soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groc"
coffee,1870,0,392,31,4.953,True,"list of articles kept in stock .- grocers' canisters coffee boxes twine boxes • biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for gro"
coffee,1870,0,392,32,4.9546,True,"kept 1n stock :- grocers' canisters coffee boxes twine boxes biscuit boxes • soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for grocers for ..."
coffee,1870,0,392,33,4.9546,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groce"
coffee,1870,0,392,34,4.9589,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groce"
coffee,1870,0,392,35,4.961,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groce"
coffee,1870,0,392,36,4.9726,True,"kept in stock :--- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for grocers for dr..."
coffee,1870,0,392,37,4.9726,True,"kept in stock .- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's pa scales, agate l,cales, for grocers f..."
coffee,1870,0,392,38,4.9751,True,"list of articles kept in stock:- grocers' canisters coffee boxes twine boxes • biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groc"
coffee,1870,0,392,39,4.9796,True,...e bias flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades __ _ cohfectioners' globes coffee mills tea mill
coffee,1870,0,392,40,4.9808,True,.... store bins flour bins tea bins treacle cisterns paraffin oil cisterns how vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea 
coffee,1870,0,392,41,4.9833,True,"kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for grocers for dr..."
coffee,1870,0,392,42,4.9886,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills t
coffee,1870,0,392,43,4.9905,True,...re bins flour bins _ tea bins treacle cisterns paraffin oil cisterns • show vases show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills
coffee,1870,0,392,44,4.9913,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's paten ct agate scales, for gro"
coffee,1870,0,392,45,4.9972,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan and avery's patent agate scales, for grocers"
coffee,1870,0,392,46,4.9979,True,"keyr in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingfordis, smith's, soan's and avery's patent agatao scales, for grocers for d..."
coffee,1870,0,392,47,5.0019,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes • soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for gro"
coffee,1870,0,392,48,5.0045,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's, and avery's patent agate scales, for groc"
coffee,1870,0,392,49,5.0079,True,"list of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for groce"
coffee,1870,0,392,50,5.0082,True,"ist of articles kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smitii's, soan's and avery's patent agate scales, for groce"
coffee,1870,0,392,51,5.0085,True,... store bins flour bins tea bins treacle cisterns paraffin oil cisterns show vas's show bowls confectioners' glasses cake shades confectioners' globes coffee mills tea mills tea
coffee,1870,0,392,52,5.0099,True,"list of articles kept in stock :- groeers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaningpfachines, lingford's, smith's, soan's, and avery's patent agate scales, for groc"
coffee,1870,0,392,53,5.0142,True,"kept in stock :- grocers' canisters coffee boxes twine boxes biscuit boxes soap cutters fruit cleaning machines, lingford's, smith's, soan's and avery's patent agate scales, for grocers for dr..."
