word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1840,0,4617,1,3.3866,True,"london sugar market, dec. 23. --.---- -------, sugar.— holders of colonial have manifested more firmness, and having supplied the market sparingly, any further de..."
sugar,1840,0,4617,2,3.4925,True,"market intelligence. (from the london new price current of feb. 15.) sugar.—to- day prices suffered a further depression for all kinds of raw sugar, as supplies were on an in- creased scale, and all p"
sugar,1840,0,4617,3,3.5652,True,"london markets, jan. 16. sugar.—the trade have been ready purchasers of all descrip- tions of west india sugar, and a further advance of 6d. per cwt. luts been paid; the purchases ..."
sugar,1840,0,4617,4,3.6146,True,"market intelugence. (from the london new pry current ot june 11.) sugar.—tc-day prices ceased to decline for raw sugar, as the market was less freely supplied with all kinds, both of free and slave la"
sugar,1840,0,4617,5,3.6154,True,"markets, shipping intelligence, &c. london 31 ark e 21. • suota.—to-day a further decline occurred in the value of all sorts of raw sugar, as the quantity brought forward exceeded the wants of the hom"
sugar,1840,0,4617,6,3.638,True,"price of sugar. me average price of sugar, computed from the returns made in the week ending sept. 30, was 38s. 24d. per cwt. exclusive of the duties of customs pai..."
sugar,1840,0,4617,7,3.6545,True,"markets, shipping intelligence, &c. london marxets, may 29. sugar.—to-day buyers of west india sugar were induced to operate with more freedom in consequence of merchants again submitting to rather lo"
sugar,1840,0,4617,8,3.6576,True,"markets, shipping intelligence, &e. london nco ar market, sept. 19. british plantation sugar has been less in demand for grocery and refining purposes, and the business transacted in brown, yel- low, "
sugar,1840,0,4617,9,3.665,True,"market intelugence. (from the london new pry current ot june 11.) sugar.—tc-day prices ceased to decline for raw sugar, as the market was less freely supplied with all kinds, both of free and slave la"
sugar,1840,0,4617,10,3.6782,True,"price of si rga the average price of brown of muscovado sugar, computed from the returns made in t: e week ending j inuary is, 1848, is 24e. r is d. per cwt. market intelligence. ;from the london new "
sugar,1840,0,4617,11,3.6796,True,"market intelligence. (from the london new price current of march 7.) sugar.—to-day there was a material diminution in the demand for all kinds of raw sugar for home con. sumption, and exporters showed"
sugar,1840,0,4617,12,3.6826,True,"price of sugar. me average price of sugar, computed from the returns made in the week ending sept. 30, was 38s. 24d. per cwt. exclusive of the duties of customs pai..."
sugar,1840,0,4617,13,3.6834,True,"marketintelligence. (from the london new price current of february 22. suoaa.—government not having yet developed their plan relative to the sugar duties, has kept the market for west india in a very "
sugar,1840,0,4617,14,3.6883,True,"markets, shipping intelligence, &c. london marxets, may 29. sugar.—to-day buyers of west india sugar were induced to operate with more freedom in consequence of merchants again submitting to rather lo"
sugar,1840,0,4617,15,3.6889,True,"c. c. gaavale. london sugar_ nearest, march 21. to-day prices further declined for all sorts of raw sugar, as supplies were plentiful, whilst there was not the least improve- me..."
sugar,1840,0,4617,16,3.6905,True,"london markets, jan. 16. sugar.—the trade have been ready purchasers of all descrip- tions of west india sugar, and a further advance of 6d. per cwt. luts been paid; the purchases ..."
sugar,1840,0,4617,17,3.7038,True,"marketintelligence. (from the london new price current of february 22. suoaa.—government not having yet developed their plan relative to the sugar duties, has kept the market for west india in a very "
sugar,1840,0,4617,19,3.7046,True,"market intelugence. (from the london new pry current ot june 11.) sugar.—tc-day prices ceased to decline for raw sugar, as the market was less freely supplied with all kinds, both of free and slave la"
sugar,1840,0,4617,20,3.7064,True,"london markets, jan. 16. sugar.—the trade have been ready purchasers of all descrip- tions of west india sugar, and a further advance of 6d. per cwt. luts been paid; the purchases ..."
sugar,1840,0,4617,22,3.7212,True,"...-zventtii g., --aug ust 7, 1047. ~,,, .........i. marklet intelligence. 7 (from the'l4ndon new price current of aug. g.) &maw—to-day-importers of raw sugar were riot in- clined to make any "
sugar,1840,0,4617,23,3.7289,True,"london sugar market, june 16. sugar.-the arrivals of east india have been extensive since our last report, of west india and mauritius they are upon a more extend..."
sugar,1840,0,4617,24,3.7354,True,"priije of sugar. the average price of brown or muscovado sugar, compute() from the returns made in the week ending january-23, 1849, is 24a. 6 g d. per cwt. market i..."
sugar,1840,0,4617,25,3.7392,True,"price of sugar. the average price of brown or muscovado sugar, the produce of the british possessions in america, computed from the returns made in the week ending ..."
sugar,1840,0,4617,26,3.7404,True,"priije of sugar. the average price of brown or muscovado sugar, compute() from the returns made in the week ending january-23, 1849, is 24a. 6 g d. per cwt. market i..."
