word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1910,0,1383,1,4.3221,True,"the sugar question. -- middlesbro' women's council and the matter. [editor, herald. send you copies of correspondence the middlesbrough and district women's co..."
sugar,1910,0,1383,2,4.3267,True,"the sugar question. -- middlesbro' women's council and the matter. [editor, herald. send you copies of correspondence the middlesbrough and district women's co..."
sugar,1910,0,1383,3,4.4079,True,"the sugar question. -- middlesbro' women's council and the matter. [editor, herald. send you copies of correspondence the middlesbrough and district women's co..."
sugar,1910,0,1383,4,4.4775,True,"sugar cards. the wholesale co-operative society has found it necessary to inaugurate a system of sugar cards. these have been issued to mem- bers, and on t..."
sugar,1910,0,1383,5,4.5196,True,"sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving, order wer..."
sugar,1910,0,1383,6,4.5548,True,"sugar cards. the wholesale co-operative society has found it necessary to inaugurate a system of sugar cards. these have been issued to mem- bers, and on t..."
sugar,1910,0,1383,7,4.5553,True,"mr sugar puzzle. the sugar bureau has axed the ration for the general public, including hotels, etc., at one kilogramme • month (as compared with an average p..."
sugar,1910,0,1383,8,4.6069,True,"sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving, order wer..."
sugar,1910,0,1383,9,4.6072,True,"sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving, order wer..."
sugar,1910,0,1383,10,4.6507,True,"grocers and sugar. to tm editor or ths shisinhiad news. sir,—at our meeting on wednesday laet the members expressed great surprise at the remarks which appeared in you..."
sugar,1910,0,1383,11,4.6734,True,sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving order were...
sugar,1910,0,1383,12,4.6986,True,"sugar for fruit preserving. supplies available for local applicants. [editor, nortr-eatern daily gazettic • slr,—the food production department of the boar..."
sugar,1910,0,1383,13,4.7088,True,"grocers and sugar. to tm editor or ths shisinhiad news. sir,—at our meeting on wednesday laet the members expressed great surprise at the remarks which appeared in you..."
sugar,1910,0,1383,14,4.7328,True,sugar rations. grocers' dissatisfaction with new order. the new sugar order issued by the govern- ment last week has caused considerable per- plexity among...
sugar,1910,0,1383,15,4.7335,True,"mr sugar puzzle. the sugar bureau has axed the ration for the general public, including hotels, etc., at one kilogramme • month (as compared with an average p..."
sugar,1910,0,1383,16,4.7417,True,"sugar ra'tions. grocers' dissatisfaction with. new order. the new sugar order issued by the govern- ment last, week has caused considerable per- plexity am..."
sugar,1910,0,1383,17,4.7497,True,"sugar ra'tions. grocers' dissatisfaction with. new order. the new sugar order issued by the govern- ment last, week has caused considerable per- plexity am..."
sugar,1910,0,1383,18,4.7526,True,sugar rations. grocers' dissatisfaction with new order. the new sugar order issued by the govern- ment last week has caused considerable per- plexity among...
sugar,1910,0,1383,19,4.7715,True,"another prosecution under the sugar preserving order. another prosecution under the sugar domes- tic preserving order, 1917, came before the magistrates (mr. f. a. frost and councillor ..."
sugar,1910,0,1383,20,4.7855,True,sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving order were...
sugar,1910,0,1383,21,4.8014,True,sugar prosecutions. false declarations bring trouble to housewives. dear preserves. a number of prosecutions under the sugar domestic preserving order were...
sugar,1910,0,1383,23,4.8073,True,"the sugar supply no concession for home jam making. though the sugar canmipsion has homed a placard adjuring people ta use less sugar, and market reforts state..."
sugar,1910,0,1383,24,4.8096,True,"sugar cards. the wholesale co-operative society has found it necessary to inaugurate a system of sugar cards. these have been issued to mem- bers, and on t..."
sugar,1910,0,1383,25,4.8186,True,"sugar cards. the wholesale co-operative society has found it necessary to inaugurate a system of sugar cards. these have been issued to mem- bers, and on t..."
sugar,1910,0,1383,26,4.8287,True,what others think. sugar supplies and the british margarine trade. [to the editor.] r. —i ethottl.l like to bring to your ilir great injustice winch is being by the &coons of...
sugar,1910,0,1383,29,4.8425,True,what others think. sugar supplies and the british margarine trade. [to the editor.] r. —i ethottl.l like to bring to your ilir great injustice winch is being by the &coons of...
sugar,1910,0,1383,30,4.8647,True,"sugar supplies. sugar supplies. certain nleading statements having bees boned on this subject, the blackpool wholesale grorers sod !relish's merchants asso..."
