word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tea,1900,0,14632,1,4.6893,True,"slaithwaite. delicious coffee, fresh roasted and ground daily is. 81. per lb.—city tea co., slaithwaite. by a slip of the pen, it was made to appear in a paragraph in our last issue that the person pr"
tea,1900,0,14632,2,4.7095,True,"slaithwaite. delicious coffee, fresh roasted and ground daily is. 81. per lb.—city tea co., slaithwaite. by a slip of the pen, it was made to appear in a paragraph in our last issue that the person pr"
tea,1900,0,14632,3,4.9284,True,"milnsbridge. keep small-pox away by taking stephens' blood purifier. s. stephens, chemist, milne- bridge. telephone 099. sewing tea.—the last of a series of teas pro- moted by the sewing class at the "
tea,1900,0,14632,4,4.9983,True,halton. band of hope.—the annual tea and enter- tainment in connection with the halton bent of hope took place in the congregational tnapt on saturday lest. tea was provided by mrs. pres...
tea,1900,0,14632,6,5.0389,True,"sale of work. read: _ sr. bartholomew's chcrch. --on boxing day a large gathering of people were served with tea in the national schools. an interesting enter- tainment followed, when the vicar, rev. "
tea,1900,0,14632,8,5.0933,True,"the wear and tear of city life. why do so many of our city men look so sickly? because they drink too much tea, and when they are fagged out cannot take more substant..."
tea,1900,0,14632,9,5.1029,True,"high class teas and where to get them t. barrett, 23, railway street, has always in stook the following well-known blends: a good, useful, well-blended tea true ind..."
tea,1900,0,14632,11,5.1354,True,the aged persons t 'mat at runcorn. on wednesday afternofin tle afiatiii tea for the aged lof runcorn was held. it is pleasing to record that it is i one of the most successful of its kind. there were
tea,1900,0,14632,12,5.1388,True,"the wear and tear of city life. why do so many of our city men look so sickly? because they drink too much tea, and when theiv are fagged out cannot take more substan..."
tea,1900,0,14632,13,5.1585,True,"the guardian telephone number is i y, slaithwaite. slaithwaite. delicious coffee, fresh roasted and ground daily is. 81. per lb.—city tea co., slaithwaile. spiritualism.—on sunday last two addresses w"
tea,1900,0,14632,15,5.1707,True,"the wear and tear of city life. why do so many of our city men look so sickly? because they drink too much tea, and when theiv are fagged out cannot take more substan..."
tea,1900,0,14632,16,5.1774,True,the aged t:'i3sons. teat at rung-own. on wednesday afternoon the annual tea for the aged of runcorn was held. it is pleasing to record that it was one of the most successful...
tea,1900,0,14632,17,5.1778,True,...folk's treat* —last friday evening the annual treat to the aged people took place in the wesleyan schoolroom. upwards of 90 sat down to a substantial tea. the t
tea,1900,0,14632,18,5.1809,True,"the guardian telephone number is i y, slaithwaite. slaithwaite. delicious coffee, fresh roasted and ground daily is. 81. per lb.—city tea co., slaithwaile. spiritualism.—on sunday last two addresses w"
tea,1900,0,14632,19,5.1816,True,the aged persons t 'mat at runcorn. on wednesday afternofin tle afiatiii tea for the aged lof runcorn was held. it is pleasing to record that it is i one of the most successful of its kind. there were
tea,1900,0,14632,20,5.1842,True,...folk's treat* —last friday evening the annual treat to the aged people took place in the wesleyan schoolroom. upwards of 90 sat down to a substantial tea. the t
tea,1900,0,14632,21,5.1859,True,the aged t:'i3sons. teat at rung-own. on wednesday afternoon the annual tea for the aged of runcorn was held. it is pleasing to record that it was one of the most successful...
tea,1900,0,14632,22,5.1941,True,"the wear and tear of city life. why do so many of our city men look so sickly? because they drink too much tea, and when they are fagged out cannot take more substant..."
tea,1900,0,14632,23,5.1977,True,"biirstwich. parish tea and entertainment. the schoolroom presented a busy scene on thursday, when a patish tea was held to mark the 673 anniversary of the opening of all sa..."
tea,1900,0,14632,24,5.2238,True,"biirstwich. parish tea and entertainment. the schoolroom presented a busy scene on thursday, when a patish tea was held to mark the 673 anniversary of the opening of all sa..."
tea,1900,0,14632,26,5.2318,True,"the wear and tear of city life. why do so many of our city men look so sickly? because they drink too much tea, and when they are fagged out cannot take more substant..."
tea,1900,0,14632,31,5.2735,True,"parochial tea at patigate. success attended the annual pirochial tea and entertainment in connection with christ church, padgate, which took place on thursday even..."
tea,1900,0,14632,32,5.2775,True,...folk's treat* —last friday evening the annual treat to the aged people took place in the wesleyan schoolroom. upwards of 90 sat down to a substantial tea. the t
tea,1900,0,14632,33,5.2795,True,the aged t:'i3sons. teat at rung-own. on wednesday afternoon the annual tea for the aged of runcorn was held. it is pleasing to record that it was one of the most successful...
tea,1900,0,14632,36,5.2883,True,"christ church sunday school. the children of christ church sunday school had their annual tea and prize dis- tribution in the national schools on new year's day, when about 100 children sat down to an"
tea,1900,0,14632,39,5.3119,True,"clatterbridge work- house. tea and entertainment. ""an evening in a workhouse"" does not sound very festive, but all who were pre- sent at the annual treat to the inmates of the clet..."
tea,1900,0,14632,40,5.312,True,"...ag last niikt. the members and friends of the blackpool y.m.c.a.. gathered in goodly numbers be the station coffee pekoe, last night, when the annual tea and meeting were h"
tea,1900,0,14632,46,5.3408,True,...folk's treat. —last friday evening the annual treat to the aged people took place in the wesleyan schoolroom. upwards of 90 sat down to a substantial tea. the
