word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tea,1840,0,2710,1,4.7405,True,"kid gloves cleaned, at sixpence per pair, by l. rateau and co., london. agents: liverpool—mrs. b. lomax, smallware and fancy ber- lin warehouse, no. 8, cases-street, clayton-square. rock ferry and nei"
tea,1840,0,2710,3,4.9736,True,"kid gloves cleaned, at sixpence per pair, by l. rateau and co., london. agents: liverpool—mrs. b. lomax, smallware and fancy ber- lin warehouse, no. 8, cases-street, clayton-square. rock ferry and nei"
tea,1840,0,2710,5,5.0346,True,"st. john's market wholesale and family tea, coffee, and general grocery warehouse, no. 39, great charlotte-street, (up the steps, next door to lucas's.) tt is not the intention of the propriet..."
tea,1840,0,2710,6,5.0512,True,"st. john's market wholesale and family tea, coffee, and general grocery warehouse, no. 39, great charlotte-street, (up the steps, next door to lucas's.) tt is not the intention of the propriet..."
tea,1840,0,2710,7,5.0554,True,"...ls, half-price. n.b. a working model of the atmospheric railway, fifty feet long, is expected to be ready by the 24th inst. hodgson, davies, and co., tea- dealers, 9, philpot-lane,"
tea,1840,0,2710,14,5.1188,True,"the tea establishment, 8, ludgatb-hill, london. the ""glorious news"" from the east is everywhere hailed with delight and gratitude. in con- zluetice of the hi..."
tea,1840,0,2710,17,5.1942,True,"the tea establishment, t, 8, ludgate-hill, london. ati ""glorious news"" from the east is its everywhere hailed with delight and gratitude. in con- niillce of ..."
tea,1840,0,2710,19,5.2152,True,"simi as supplied to the royal table. captain pidding's 1101.0wqua's mixture tea is an admixture of 40 ui rare black teas, produced on as many different plantations, each tea differing from the rest, a"
tea,1840,0,2710,27,5.2531,True,"silver tea sertices of new patterns. b. savory and sons, working a silversmiths, 14, cornum, london, opposite the bank, respeedully inform their customers that ..."
tea,1840,0,2710,28,5.2551,True,"st. john's market wholesale and family tea, coffee, and general grocery warehouse, no. 39, great charlotte-street, (up the steps, next door to lucas's.) tt is not the intention of the propriet..."
tea,1840,0,2710,29,5.2581,True,"the tea establishment, 8, ludgate-hill, london. re ""glorious news"" from the east is everywhere hailed with delight and gratitude. in con.. renee of the highl..."
tea,1840,0,2710,33,5.272,True,"st. john's market wholesale and family tea, coffee, and general grocery warehouse, no. 39, great charlotte-street, (up the steps, next door to lucas's.) tt is not the intention of the propriet..."
tea,1840,0,2710,39,5.2875,True,"... •hearts resolved and hands prepared, the blessings they enjoy to guard.—smollet. royal bank buildings, 15th july, 1843. a lteration in the prices of tea.—the 11. intelligence by this mon"
tea,1840,0,2710,40,5.2887,True,"whole team. age. 20 £8 17 $ £0 19 1 30 1 1 8 1 2 7 40 1 8 0 1 6 9 50 1 14 1 1 19 10 60 3 2 4 3 17 0 argus life office, nov. 20, 1849. i. vessits. nicoll's whol..."
tea,1840,0,2710,42,5.2917,True,"to economists on sale, in twelve-pound boxes, at 3s. 74d. per pound, a large quantity of rich full-flavoured congou tea, of this season's import. samples may be had by applying at the liverpool centra"
tea,1840,0,2710,46,5.3139,True,"to the tea trade. a supplement will be annexed to a limited number of the stamped copies of captain pidding's ciiinese olio and tea talk, whenever a tea sale ta..."
tea,1840,0,2710,49,5.3359,True,"teas at wholesale prices. no. 2, bucklersbury, clicapside. black, 2s. bd., 35., 3s. 4d., 3s. bd., 45., 4s. 41., ss. green, 35., 3s. 41., 3s. 81., 45., 55..."
tea,1840,0,2710,51,5.3387,True,"silver tea services of new patterns. b. savory and sons, working a silversmiths, 14, cornhill, london, opposite the bank, respectfully inform their customers th..."
tea,1840,0,2710,53,5.3536,True,"and the consumers of tea throughout lancashire and the adjoining counties. gilbert brothers have just received, per ship syria,"" a second import of black and green teas, sele..."
tea,1840,0,2710,59,5.3888,True,"the tea tradi nwing to the extended advantages liverpool possesses by the large importations of tea this season, we are enabled. to offer greater inducements..."
tea,1840,0,2710,60,5.3929,True,"new tea warehouse, 34, ranelagh-street. • tames cooper takes the opportunity of acquainting his friends and the public with the result of the first public sa..."
tea,1840,0,2710,61,5.3977,True,"wholesale and family tea warehouse, 39, great charlotte-street, (adjoining lucas's repository,) olarke and goodacre beg to return their kj best thanks to their friends and th..."
tea,1840,0,2710,62,5.4161,True,"tire tea trade owing to the extended possesses by the large importations of teathis season, w( are enabled to offer greater inducements to consumers than we h..."
tea,1840,0,2710,63,5.4241,True,"glasgow. n accordance with our euqoolary phn, we beg to call public attention to our visual monthly report of the +tate and pros- pe els of the tea market. the advice', per the hi-monthly mall, announ"
tea,1840,0,2710,72,5.4787,True,"employment.—persons having a little time to spare are apprised that agents continue to be appointed in london, and country towns, by the east india tea comp any, for the sale of their celebrated teas."
tea,1840,0,2710,74,5.4861,True,"captain pidding's teas george carlyle, 38,ifo1d:street, agent for liverpool. j. h. pyer, confectioner, 32, great homer-street, for everton and kirkdale ccaptain pidding7iy..."
tea,1840,0,2710,76,5.4876,True,"silver tea services of new patterns. b. savory -and sons, working 1. silversmiths, 14, cornkill, london, opposite the bank, respectfully inform their customers ..."
tea,1840,0,2710,78,5.4943,True,"hollis(l&atceomofpnany2'sbof&sntdrseaentd customers corner of hanover-street,) can now he supplied with tea and coffee by j. s. hollis & company, at the parthenon tea warehouse, 34, great charlotte-st"
tea,1840,0,2710,82,5.5038,True,"green teas. 'rwrinkey, good ••• young ryuou fine 11you imperial fine gunpowder finest gunpowder coffee. 4 4 5 6 6 6 7 it is much to be reeretted that the heavy..."
tea,1840,0,2710,83,5.5124,True,"captain pidding's teas george carlyle, 38,ifo1d:street, agent for liverpool. j. h. pyer, confectioner, 32, great homer-street, for everton and kirkdale ccaptain pidding7iy..."
tea,1840,0,2710,85,5.5224,True,"captain pidding's teas. george carlyle, 38, bold-street, agent for liverpool. j. h. pyer, confectioner, 32, great homer-street, for everton and kirkdale. aptain pidding's ..."
tea,1840,0,2710,86,5.5226,True,"and the consumers of tea throughout lancashire and the adjoining counties. gilbert brothers have just received, per ship syria,"" a second import of black and green teas, sele..."
tea,1840,0,2710,87,5.526,True,"paptain pidding's howqua's mixture, of 40 rare black teas, and howqua's small leaf gunpowder, in chinese catty packages. the sole proprietor of the above celebrated teas is captain john rhodes pidding"
tea,1840,0,2710,88,5.5303,True,"captain pidding's teas george carlyle, 38,ifo1d:street, agent for liverpool. j. h. pyer, confectioner, 32, great homer-street, for everton and kirkdale ccaptain pidding7iy..."
