word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1890,0,458,1,4.356,True,"various. the opium habit in the hast. joshua rowntree. p. s. king 4. son, king-street, west- minster (lg.—this is put out after reading the five volumes of blue books w..."
opium,1890,0,458,2,4.4294,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,458,3,4.5145,True,"sir j. w. pease and the opium commis2ion. in the cour,e of a letter to the tints refei ring to that journal's comments on the report of the opium colillilks,loll, sir joseph w. pe..."
opium,1890,0,458,4,4.5454,True,"the anti-opium mania. sir joseph pease again on the warpath. the anti-opium mania is as hard to cure as the craving for the drug. sir joseph pease, one of the chief..."
opium,1890,0,458,6,4.5941,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,458,7,4.6017,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,458,8,4.6039,True,"the weekly courier, saturday, december 10, 1898, mddo and gado. the opium trade. the drugs we import in a year are valued at £1,200,000 of this, opium represents about £4,000 a week, and peruvian bark"
opium,1890,0,458,9,4.6418,True,"25 million pounds worth of opium was annually smoked in china, the revenue question was used as an argument against the abolition of the trade, and we were told it was impossible to ..."
opium,1890,0,458,10,4.6455,True,"the anti-opium mania. sir joseph pease again on the warpath. the anti-opium mania is as hard to cure as the craving for the drug. sir joseph pease, one of the chief..."
opium,1890,0,458,11,4.6946,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,13,4.7765,True,"sir j. w. pease and the opium commis2ion. in the cour,e of a letter to the tints refei ring to that journal's comments on the report of the opium colillilks,loll, sir joseph w. pe..."
opium,1890,0,458,14,4.7897,True,"anti-opium meeting at middlesbrough. on sunday a public meeting on the opium traffic was held in the temperance hall. middlesbrough, mr edward dawson, j.p., pre..."
opium,1890,0,458,16,4.8007,True,opium. the congregational union on. wednesday passed a resolution calling upon the govern- ment to put in force a. recent house of commons resolution and c...
opium,1890,0,458,17,4.8019,True,"sir j. w. pease and the opium commission. in the now,* of a letter co the tirats referring to that journal's comments on the report of the opium commission, sir joseph w. pease, b..."
opium,1890,0,458,18,4.8163,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,458,19,4.8289,True,"opium. tim rev. w. e. hoare, of the wesleyan mission college, madras, has written to the tines a very interesting letter on the indian opium traffic. the l..."
opium,1890,0,458,20,4.8346,True,"anti-opium meeting at middlesbrough. on sunday a public meeting on the opium traffic was held in the temperance hall. middlesbrough, mr edward dawson, j.p., pre..."
opium,1890,0,458,22,4.8583,True,"anti-opium meeting at middlesbrough. on sunday a public meeting on the opium traffic was held in the temperance hall. middlesbrough, mr edward dawson, j.p., pre..."
opium,1890,0,458,23,4.8739,True,opium. the congregational union on. wednesday passed a resolution calling upon the govern- ment to put in force a. recent house of commons resolution and c...
opium,1890,0,458,24,4.882,True,"sir j. w. pease and the opium commission. in the now,* of a letter co the tirats referring to that journal's comments on the report of the opium commission, sir joseph w. pease, b..."
opium,1890,0,458,25,4.9085,True,"perniciousness of.the opium tp.appic,. but there is also the practicl question of the indian revenue. i feel sure that the best way to :',ol-1 with this fiscal question is popul..."
opium,1890,0,458,26,4.9166,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,28,4.9408,True,"the -opic3i traffic. the evening sitting was occupied in a discussion upon the subject of the opium traflic.—mr. moved a resolution, which was seconded by sir j. pease, in favour of the suppression of"
opium,1890,0,458,29,4.9488,True,"the opium question. a conference on this question was opened at st, martin's town hall, london, on fridcy, under the residency of sir j. w. pease, bart., m.p. ..."
opium,1890,0,458,31,4.9585,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,32,4.963,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,33,4.9879,True,"the opium question. a conference on this question was opened at st, martin's town hall, london, on fridcy, under the residency of sir j. w. pease, bart., m.p. ..."
opium,1890,0,458,34,5.0057,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,35,5.016,True,the indian opium traffic. addresses by the rev. a. w. pra upch. the third weekly meeting in connection with the people's social hour was held in the trinity wesleyan ...
opium,1890,0,458,37,5.0702,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,40,5.1037,True,"mr. gladstone on the opium trade. during mr. gladstone's recent visit to mid- lothian one of his oonstituente, the rev. gavin s. muir, slateford matson, edinburgh, put to him, ..."
opium,1890,0,458,42,5.1213,True,"of the china inland xission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,45,5.1428,True,"ulii.iou opium facts. some curious facts are coming to light, with regard to the opium inquiry,which,it is understood, is to be continued in india. the secretary of..."
opium,1890,0,458,47,5.1692,True,"mr. caine, m.p., at bradford. the opium traffic. mr. w. s. caine, m,p., is fulfilling a series of engagements in bradford and the district, and addressing his constituents. on sunday aftern..."
opium,1890,0,458,48,5.1717,True,the indian opium traffic. addresses by the rev. a. w. pra upch. the third weekly meeting in connection with the people's social hour was held in the trinity wesleyan ...
opium,1890,0,458,49,5.1725,True,"perniciousness of.the opium tp.appic,. but there is also the practicl question of the indian revenue. i feel sure that the best way to :',ol-1 with this fiscal question is popul..."
opium,1890,0,458,50,5.1767,True,"25 million pounds worth of opium was annually smoked in china, the revenue question was used as an argument against the abolition of the trade, and we were told it was impossible to ..."
opium,1890,0,458,51,5.1971,True,opium smoking in burmah. mr. samuel smith intends to call the attention of parliament to the great increase in the practice of opium-smoking in burmah sinc...
opium,1890,0,458,53,5.2048,True,"curious opium facts. some curious bets are coining to light with regard to the opium inguiry,which,it is understood, is to be continued in in dia. the secretary of..."
opium,1890,0,458,54,5.2131,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,55,5.2258,True,"the report of the opium commission. the text of the report of the opium commission is (soya the british medical journal) now complete, and it will be laid upoh the table of ..."
opium,1890,0,458,57,5.2577,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,58,5.2659,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,59,5.2674,True,opium smoking in burmah. mr. samuel smith intends to call the attention of parliament to the great increase in the practice of opium-smoking in burmah sinc...
opium,1890,0,458,62,5.2761,True,"ulii.iou opium facts. some curious facts are coming to light, with regard to the opium inquiry,which,it is understood, is to be continued in india. the secretary of..."
opium,1890,0,458,63,5.2964,True,"thew traffic in opium. in his report on the trade of china, the british consul says: ""the increase in the import of opium continues steadily, being maintained by persian o..."
opium,1890,0,458,64,5.3118,True,"opium. tim rev. w. e. hoare, of the wesleyan mission college, madras, has written to the tines a very interesting letter on the indian opium traffic. the l..."
opium,1890,0,458,65,5.3157,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,66,5.319,True,"facts about opium. ix is always difficult to separate customs from their abuses, and in our judging of them we are apt to let our minds be over- biased by the carrying..."
opium,1890,0,458,67,5.3211,True,"letters. the opium question. to the editor of the northern (juardian. sirt,.--my attention. has been drawn to the leader in the issue of your paper for october 14th, wi..."
opium,1890,0,458,68,5.3216,True,"forged signatures. some very remarkable evidence was 'given at the opium commission at bombay a few days ago. mr. plunkett., a city magistrate at poona, declared—so the times correspondent says—that h"
opium,1890,0,458,69,5.3243,True,"tue report of tme, opium commi6sion. the text of the report of the opium commission is (says the llintioh medieal journal) now comphte, and it will be laid upon the tele@ of ..."
opium,1890,0,458,70,5.3316,True,"the traffic in opium. in his report on the trade of china, the british consul says: ""the increase in the import of opium continues steadily, being maintained by persian o..."
opium,1890,0,458,71,5.3343,True,"of the china inland xission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,72,5.3416,True,"facts about opium. ix is always difficult to separate customs from their abuses, and in our judging of them we are apt to let our minds be over- biased by the carrying..."
opium,1890,0,458,73,5.367,True,"the alleged *nm on high seas. seas. 'opium eating extraordinary. an inquest ens held at newport, mon.,on toes- day, on tien body of robert chinn, 75, paymaster- sergeant let glonoestorshire ba..."
opium,1890,0,458,75,5.3828,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,76,5.3869,True,"opimf. now that the members of the opium com- mission are returning to england, it will be of interest to note that it is little more than a century since opium became so popular in the cele..."
opium,1890,0,458,77,5.3917,True,"the opium question. a conference on this question was opened at st, martin's town hall, london, on fridcy, under the residency of sir j. w. pease, bart., m.p. ..."
opium,1890,0,458,78,5.3978,True,"the opium commis,sion. rangoon, sunday. the section of the opium commission which has arrived here from calcutta to take evidence in burnish has held its first..."
opium,1890,0,458,80,5.4189,True,the result of the debate on the opium traffic is on the whole satisfactory. there is to be a royal commission to examine into the whole question. the enormous financial difficulties which...
opium,1890,0,458,81,5.4214,True,"the opium commission. sir j. pease called attention to the report of the opium commission, and moved a resolution expres- sing the opinion that the system by w..."
opium,1890,0,458,82,5.4295,True,"facts about opium. ix is always difficult to separate customs from their abuses, and in our judging of them we are apt to let our minds be over- biased by the carrying..."
opium,1890,0,458,83,5.4306,True,"tue report of tme, opium commi6sion. the text of the report of the opium commission is (says the llintioh medieal journal) now comphte, and it will be laid upon the tele@ of ..."
opium,1890,0,458,84,5.463,True,"the report of the opium commission. the text of the report of the opium commission is (soya the british medical journal) now complete, and it will be laid upoh the table of ..."
opium,1890,0,458,86,5.4748,True,"the opium traffic. at the week-night service in wycliffe church, on thursday evening, the rev. j. yonge referred to the opium traffic as carried on in india an..."
opium,1890,0,458,88,5.501,True,opium smokers in london. tue recent death of the keeper of one of the opium dens in the east-end of london has led to the publication of some details as to...
opium,1890,0,458,89,5.5082,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,458,90,5.5245,True,"the opium commis,sion. rangoon, sunday. the section of the opium commission which has arrived here from calcutta to take evidence in burnish has held its first..."
opium,1890,0,458,91,5.5345,True,"sir j. w. pease and the opium commis2ion. in the cour,e of a letter to the tints refei ring to that journal's comments on the report of the opium colillilks,loll, sir joseph w. pe..."
opium,1890,0,458,94,5.5473,True,"the opium commis,sion. rangoon, sunday. the section of the opium commission which has arrived here from calcutta to take evidence in burnish has held its first..."
opium,1890,0,458,95,5.5533,True,"the opium commission. sir j. pease called attention to the report of the opium commission, and moved a resolution expressing the opinion that the system by whi..."
opium,1890,0,458,96,5.5564,True,"(to be concluded.) look-out for tall prize competition award next weee. opium slaves in london. it is not generally known that there are thou- sands of men and women in london to-day,:some of whom occ"
opium,1890,0,458,97,5.559,True,"the opium traffic. at the week-night service in wycliffe church, on thursday evening, the rev. j. yonge referred to the opium traffic as carried on in india an..."
opium,1890,0,458,98,5.5646,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,99,5.5791,True,"the weekly courier, saturday, december 10, 1898, mddo and gado. the opium trade. the drugs we import in a year are valued at £1,200,000 of this, opium represents about £4,000 a week, and peruvian bark"
opium,1890,0,458,102,5.6076,True,"the opium traffic. the duke of argyll has written the following letter to a correspondent on the opium question. argyll lodge, kensington, april 17th, 1891. si..."
opium,1890,0,458,104,5.6168,True,native opium in western ohltii the growth of native opium in western chins and the trade in the drug in that region are die- clawed in the last british consular r...
opium,1890,0,458,105,5.6169,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,458,108,5.6366,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,458,112,5.682,True,"ulii.iou opium facts. some curious facts are coming to light, with regard to the opium inquiry,which,it is understood, is to be continued in india. the secretary of..."
opium,1890,0,458,113,5.6949,True,"sir j. w. pease and the opium commis2ion. in the cour,e of a letter to the tints refei ring to that journal's comments on the report of the opium colillilks,loll, sir joseph w. pe..."
opium,1890,0,458,115,5.7028,True,"an opium debauch. a doctor's experience. a correspondent, who signs himself m.d.,"" describes in a letter to the spectator how he shook off the habit of opium-..."
