word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1880,0,2018,1,4.9587,True,"k 1 good templars' tea and enter- tainment. en boxing day, dec. 26th, that energetic lodge, ""flower of the west,"" held their annual treat in the coffee tavern, high-street, which was tasitefully decor"
coffee,1880,0,2018,2,5.1158,False,"500 bushels of prime feeding oats, black, and nearly all home-grown. a splendid sample, at 28. 10d. per bushel. the above price is nett cash, and if delivered, ld. per bushel more. wm. p owell, corn a"
coffee,1880,0,2018,3,5.1288,True,"-- good templ nment ars' -tea and enter. tai. on boxing day, dec. 26th, that energet'c lodge, flower of the west,"" held their annual treat in the coffee tavern, high-street, which was tastefully decor"
coffee,1880,0,2018,4,5.1379,True,"taylor general purveyors. sole agents for south wales. al bert restaurant and coffee tavern, cradock street, swansea, c near albert mtn:. now opened. first class refreshment, binrcu, and smoking rooms"
coffee,1880,0,2018,5,5.1684,True,"...eet. —to prevent this dangerous and maphasant feeling, have your boots ',paired at ""dick's,"" and mach thoroughly waterproof, all work gaaranteed. the coffee tavern.—the annual drawin"
coffee,1880,0,2018,6,5.1697,True,"stock of garden seeds has arrived, and owing to the fine harvest weather of last season, are fine in quality and low in price. 7244 the old coffee tavern, aberkenfig. j. d. boulter, fruiterer, green-g"
coffee,1880,0,2018,7,5.2042,False,"heywood. bridge mill, hopwood. —tbe machinery for this mill has now arrived. the mill has been entirely re-built by mr. edward tattersall. footing their carder.—the cardroom hands in the employ of the"
coffee,1880,0,2018,8,5.21,True,"dorcheste.r soup kitchen and coal fund. mile committee of the people's coffee tavern, south-street, dorchester, believing there is great need for relief to the poor of dorchester and fordington during"
coffee,1880,0,2018,9,5.218,True,"ovening of a new coffee tavern by lord norton. the new coffee tavern at the corner of clemens- street and high-street, leamington, to be called the westminster, was publicly..."
coffee,1880,0,2018,10,5.2327,True,"sir wilfrid lawson on pub- lic-houses. on wednesday-die-con..-17;niber for carlisle and lady lawson performed the ceremony of formally epening a new coffee tavern or hotel at woodford, to be known hen"
coffee,1880,0,2018,11,5.2362,True,"barrow island reading-room and library. the bowlers' annual tea and concert was held at the coffee tavern. old barrow, on friday last. in the unavoidable absence of the president (mr. w. john), the ch"
coffee,1880,0,2018,12,5.2482,False,"action against councillor wool/gall at the court of appeal, on tuesday, the.case of liddell v. m'dougall was heard. it was an appeal by the plaintiff from a decision of vice- chancellor bacon dismissi"
